Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;EstimatedRepairTime;RepairCode;RepairInternally;RepairOK;RepairType;contact;objectKey
49;ArrangeSurvey;Dian;1970/01/04 02:41:00.000;1970/01/04 12:45:00.000;Variant 4;4;;;;;;;
49;InformClientSurvey;System;1970/01/04 12:45:00.000;1970/01/04 12:45:00.000;Variant 4;4;;;;;;;
49;Survey;Anne;1970/01/11 18:57:00.000;1970/01/11 19:47:00.000;Variant 4;4;120;1;true;;;;
49;ImmediateRepair;Anne;1970/01/11 19:47:00.000;1970/01/11 21:47:00.000;Variant 4;4;;;;;;;
49;RepairReady;System;1970/01/11 21:47:00.000;1970/01/11 21:47:00.000;Variant 4;4;;;;true;;;
49;ReadyInformClient;System;1970/01/11 22:03:00.000;1970/01/11 22:03:00.000;Variant 4;4;;;;true;;;
49;SendTicketToFinAdmin;System;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 4;4;;;;;;;
49;TicketReady;System;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 4;4;;;;;;;
490;FirstContact;Monica;1970/01/01 17:55:00.000;1970/01/01 17:55:00.000;Variant 6;6;;;;;;Web;
490;MakeTicket;Monica;1970/01/01 17:55:00.000;1970/01/01 17:58:00.000;Variant 6;6;;;;;P;;6962
490;ArrangeSurvey;Monica;1970/01/01 17:58:00.000;1970/01/01 18:02:00.000;Variant 6;6;;;;;;;
490;InformClientSurvey;System;1970/01/01 18:02:00.000;1970/01/01 18:02:00.000;Variant 6;6;;;;;;;
490;Survey;Barbara;1970/01/02 18:21:00.000;1970/01/02 19:09:00.000;Variant 6;6;360;4;false;;;;
490;ExternRepair;FixIt;1970/01/02 19:09:00.000;1970/01/02 19:09:00.000;Variant 6;6;;;;;;;
490;RepairReady;System;1970/01/03 03:33:00.000;1970/01/03 03:33:00.000;Variant 6;6;;;;true;;;
490;SendTicketToFinAdmin;System;1970/01/03 04:54:00.000;1970/01/03 04:54:00.000;Variant 6;6;;;;;;;
490;ReadyInformClient;System;1970/01/03 07:56:00.000;1970/01/03 07:56:00.000;Variant 6;6;;;;true;;;
490;TicketReady;System;1970/01/03 07:56:00.000;1970/01/03 07:56:00.000;Variant 6;6;;;;;;;
491;FirstContact;Dian;1970/01/01 14:57:00.000;1970/01/01 14:57:00.000;Variant 3;3;;;;;;Web;
491;MakeTicket;Dian;1970/01/01 14:57:00.000;1970/01/01 14:59:00.000;Variant 3;3;;;;;P;;7134
491;ArrangeSurvey;Dian;1970/01/01 14:59:00.000;1970/01/01 15:02:00.000;Variant 3;3;;;;;;;
491;InformClientSurvey;System;1970/01/01 15:02:00.000;1970/01/01 15:02:00.000;Variant 3;3;;;;;;;
491;Survey;Barbara;1970/01/02 01:46:00.000;1970/01/02 02:40:00.000;Variant 3;3;120;1;true;;;;
491;ImmediateRepair;Barbara;1970/01/02 02:40:00.000;1970/01/02 04:28:00.000;Variant 3;3;;;;;;;
491;RepairReady;System;1970/01/02 04:28:00.000;1970/01/02 04:28:00.000;Variant 3;3;;;;true;;;
491;SendTicketToFinAdmin;System;1970/01/02 05:14:00.000;1970/01/02 05:14:00.000;Variant 3;3;;;;;;;
491;ReadyInformClient;System;1970/01/02 10:11:00.000;1970/01/02 10:11:00.000;Variant 3;3;;;;true;;;
491;TicketReady;System;1970/01/02 10:11:00.000;1970/01/02 10:11:00.000;Variant 3;3;;;;;;;
492;FirstContact;Monica;1970/01/05 14:08:00.000;1970/01/05 14:08:00.000;Variant 3;3;;;;;;Web;
492;MakeTicket;Monica;1970/01/05 14:08:00.000;1970/01/05 14:10:00.000;Variant 3;3;;;;;P;;4214
492;ArrangeSurvey;Monica;1970/01/05 14:10:00.000;1970/01/05 14:12:00.000;Variant 3;3;;;;;;;
492;InformClientSurvey;System;1970/01/05 14:12:00.000;1970/01/05 14:12:00.000;Variant 3;3;;;;;;;
492;Survey;Barbara;1970/01/09 03:07:00.000;1970/01/09 03:43:00.000;Variant 3;3;120;1;true;;;;
492;ImmediateRepair;Barbara;1970/01/09 03:43:00.000;1970/01/09 05:31:00.000;Variant 3;3;;;;;;;
492;RepairReady;System;1970/01/09 05:31:00.000;1970/01/09 05:31:00.000;Variant 3;3;;;;true;;;
492;SendTicketToFinAdmin;System;1970/01/09 08:42:00.000;1970/01/09 08:42:00.000;Variant 3;3;;;;;;;
492;ReadyInformClient;System;1970/01/09 10:43:00.000;1970/01/09 10:43:00.000;Variant 3;3;;;;true;;;
492;TicketReady;System;1970/01/09 10:43:00.000;1970/01/09 10:43:00.000;Variant 3;3;;;;;;;
493;FirstContact;Dian;1970/01/07 18:45:00.000;1970/01/07 18:45:00.000;Variant 14;14;;;;;;Letter;
493;MakeTicket;Dian;1970/01/07 18:45:00.000;1970/01/07 18:54:00.000;Variant 14;14;;;;;P;;8372
493;ArrangeSurvey;Monica;1970/01/07 18:54:00.000;1970/01/07 20:14:00.000;Variant 14;14;;;;;;;
493;InformClientSurvey;System;1970/01/07 20:14:00.000;1970/01/07 20:14:00.000;Variant 14;14;;;;;;;
493;Survey;Jacky;1970/01/10 19:09:00.000;1970/01/10 20:05:00.000;Variant 14;14;120;1;true;;;;
493;ImmediateRepair;Jacky;1970/01/10 20:05:00.000;1970/01/10 22:17:00.000;Variant 14;14;;;;;;;
493;InternRepair;Jacky;1970/01/10 23:07:00.000;1970/01/11 01:07:00.000;Variant 14;14;;;;;;;
493;RepairReady;System;1970/01/11 01:07:00.000;1970/01/11 01:07:00.000;Variant 14;14;;;;true;;;
493;ReadyInformClient;System;1970/01/11 07:57:00.000;1970/01/11 07:57:00.000;Variant 14;14;;;;true;;;
493;SendTicketToFinAdmin;System;1970/01/11 09:02:00.000;1970/01/11 09:02:00.000;Variant 14;14;;;;;;;
493;TicketReady;System;1970/01/11 09:02:00.000;1970/01/11 09:02:00.000;Variant 14;14;;;;;;;
494;FirstContact;Dian;1970/01/02 10:18:00.000;1970/01/02 10:18:00.000;Variant 7;7;;;;;;Phone;
494;MakeTicket;Dian;1970/01/02 10:18:00.000;1970/01/02 10:26:00.000;Variant 7;7;;;;;B;;7567
494;ArrangeSurvey;Dian;1970/01/02 10:26:00.000;1970/01/02 10:30:00.000;Variant 7;7;;;;;;;
494;InformClientSurvey;System;1970/01/02 10:30:00.000;1970/01/02 10:30:00.000;Variant 7;7;;;;;;;
494;Survey;Eric;1970/01/02 10:30:00.000;1970/01/02 10:47:00.000;Variant 7;7;480;4;false;;;;
494;ExternRepair;DoIt;1970/01/02 10:47:00.000;1970/01/02 10:47:00.000;Variant 7;7;;;;;;;
494;RepairReady;System;1970/01/02 17:59:00.000;1970/01/02 17:59:00.000;Variant 7;7;;;;true;;;
494;ReadyInformClient;System;1970/01/02 19:29:00.000;1970/01/02 19:29:00.000;Variant 7;7;;;;true;;;
494;SendTicketToFinAdmin;System;1970/01/02 22:02:00.000;1970/01/02 22:02:00.000;Variant 7;7;;;;;;;
494;TicketReady;System;1970/01/02 22:02:00.000;1970/01/02 22:02:00.000;Variant 7;7;;;;;;;
495;FirstContact;Monica;1970/01/02 13:51:00.000;1970/01/02 13:51:00.000;Variant 2;2;;;;;;Phone;
495;MakeTicket;Monica;1970/01/02 13:51:00.000;1970/01/02 13:53:00.000;Variant 2;2;;;;;P;;4223
495;ArrangeSurvey;Monica;1970/01/02 13:53:00.000;1970/01/02 13:55:00.000;Variant 2;2;;;;;;;
495;InformClientSurvey;System;1970/01/02 13:55:00.000;1970/01/02 13:55:00.000;Variant 2;2;;;;;;;
495;Survey;Anne;1970/01/05 05:54:00.000;1970/01/05 06:42:00.000;Variant 2;2;240;2;true;;;;
495;InternRepair;Anne;1970/01/05 06:42:00.000;1970/01/05 10:42:00.000;Variant 2;2;;;;;;;
495;RepairReady;System;1970/01/05 10:42:00.000;1970/01/05 10:42:00.000;Variant 2;2;;;;true;;;
495;SendTicketToFinAdmin;System;1970/01/05 11:22:00.000;1970/01/05 11:22:00.000;Variant 2;2;;;;;;;
495;ReadyInformClient;System;1970/01/05 16:52:00.000;1970/01/05 16:52:00.000;Variant 2;2;;;;true;;;
495;TicketReady;System;1970/01/05 16:52:00.000;1970/01/05 16:52:00.000;Variant 2;2;;;;;;;
496;FirstContact;Dian;1970/01/03 00:28:00.000;1970/01/03 00:28:00.000;Variant 3;3;;;;;;Phone;
496;MakeTicket;Dian;1970/01/03 00:28:00.000;1970/01/03 00:38:00.000;Variant 3;3;;;;;P;;264
496;ArrangeSurvey;Dian;1970/01/03 00:38:00.000;1970/01/03 00:40:00.000;Variant 3;3;;;;;;;
496;InformClientSurvey;System;1970/01/03 00:40:00.000;1970/01/03 00:40:00.000;Variant 3;3;;;;;;;
496;Survey;Anne;1970/01/07 03:11:00.000;1970/01/07 03:54:00.000;Variant 3;3;120;1;true;;;;
496;ImmediateRepair;Anne;1970/01/07 03:54:00.000;1970/01/07 05:42:00.000;Variant 3;3;;;;;;;
496;RepairReady;System;1970/01/07 05:42:00.000;1970/01/07 05:42:00.000;Variant 3;3;;;;true;;;
496;SendTicketToFinAdmin;System;1970/01/07 07:30:00.000;1970/01/07 07:30:00.000;Variant 3;3;;;;;;;
496;ReadyInformClient;System;1970/01/07 09:08:00.000;1970/01/07 09:08:00.000;Variant 3;3;;;;true;;;
496;TicketReady;System;1970/01/07 09:08:00.000;1970/01/07 09:08:00.000;Variant 3;3;;;;;;;
497;FirstContact;Monica;1970/01/02 01:16:00.000;1970/01/02 01:16:00.000;Variant 1;1;;;;;;Letter;
497;MakeTicket;Monica;1970/01/02 01:16:00.000;1970/01/02 01:19:00.000;Variant 1;1;;;;;E;;2370
497;ArrangeSurvey;Dian;1970/01/02 01:19:00.000;1970/01/02 05:58:00.000;Variant 1;1;;;;;;;
497;InformClientSurvey;System;1970/01/02 05:58:00.000;1970/01/02 05:58:00.000;Variant 1;1;;;;;;;
497;Survey;Edd;1970/01/11 06:14:00.000;1970/01/11 06:34:00.000;Variant 1;1;240;1;true;;;;
497;InternRepair;Cindy;1970/01/14 15:58:00.000;1970/01/14 19:58:00.000;Variant 1;1;;;;;;;
497;RepairReady;System;1970/01/14 19:58:00.000;1970/01/14 19:58:00.000;Variant 1;1;;;;true;;;
497;ReadyInformClient;System;1970/01/14 20:13:00.000;1970/01/14 20:13:00.000;Variant 1;1;;;;true;;;
497;SendTicketToFinAdmin;System;1970/01/15 03:24:00.000;1970/01/15 03:24:00.000;Variant 1;1;;;;;;;
497;TicketReady;System;1970/01/15 03:24:00.000;1970/01/15 03:24:00.000;Variant 1;1;;;;;;;
498;FirstContact;Dian;1970/01/06 11:53:00.000;1970/01/06 11:53:00.000;Variant 1;1;;;;;;Letter;
498;MakeTicket;Dian;1970/01/06 11:53:00.000;1970/01/06 11:59:00.000;Variant 1;1;;;;;E;;81
498;ArrangeSurvey;Monica;1970/01/06 11:59:00.000;1970/01/06 16:14:00.000;Variant 1;1;;;;;;;
498;InformClientSurvey;System;1970/01/06 16:14:00.000;1970/01/06 16:14:00.000;Variant 1;1;;;;;;;
498;Survey;John;1970/01/14 08:10:00.000;1970/01/14 08:56:00.000;Variant 1;1;240;1;true;;;;
498;InternRepair;Paul;1970/01/15 22:16:00.000;1970/01/16 02:40:00.000;Variant 1;1;;;;;;;
498;RepairReady;System;1970/01/16 02:40:00.000;1970/01/16 02:40:00.000;Variant 1;1;;;;true;;;
498;ReadyInformClient;System;1970/01/16 05:24:00.000;1970/01/16 05:24:00.000;Variant 1;1;;;;true;;;
498;SendTicketToFinAdmin;System;1970/01/16 09:48:00.000;1970/01/16 09:48:00.000;Variant 1;1;;;;;;;
498;TicketReady;System;1970/01/16 09:48:00.000;1970/01/16 09:48:00.000;Variant 1;1;;;;;;;
499;FirstContact;Dian;1970/01/06 12:16:00.000;1970/01/06 12:16:00.000;Variant 5;5;;;;;;Letter;
499;InformClientWrongPlace;Dian;1970/01/06 12:16:00.000;1970/01/06 12:16:00.000;Variant 5;5;;;;;;;
5;FirstContact;Monica;1970/01/07 08:41:00.000;1970/01/07 08:41:00.000;Variant 4;4;;;;;;Letter;
5;MakeTicket;Monica;1970/01/07 08:41:00.000;1970/01/07 08:47:00.000;Variant 4;4;;;;;P;;9857
5;ArrangeSurvey;Monica;1970/01/07 08:47:00.000;1970/01/07 08:52:00.000;Variant 4;4;;;;;;;
5;InformClientSurvey;System;1970/01/07 08:52:00.000;1970/01/07 08:52:00.000;Variant 4;4;;;;;;;
5;Survey;Anne;1970/01/09 10:35:00.000;1970/01/09 11:22:00.000;Variant 4;4;120;1;true;;;;
5;ImmediateRepair;Anne;1970/01/09 11:22:00.000;1970/01/09 13:10:00.000;Variant 4;4;;;;;;;
5;RepairReady;System;1970/01/09 13:10:00.000;1970/01/09 13:10:00.000;Variant 4;4;;;;true;;;
5;ReadyInformClient;System;1970/01/09 13:14:00.000;1970/01/09 13:14:00.000;Variant 4;4;;;;true;;;
5;SendTicketToFinAdmin;System;1970/01/09 18:05:00.000;1970/01/09 18:05:00.000;Variant 4;4;;;;;;;
5;TicketReady;System;1970/01/09 18:05:00.000;1970/01/09 18:05:00.000;Variant 4;4;;;;;;;
50;FirstContact;Dian;1970/01/04 13:51:00.000;1970/01/04 13:51:00.000;Variant 4;4;;;;;;Web;
50;MakeTicket;Dian;1970/01/04 13:51:00.000;1970/01/04 13:53:00.000;Variant 4;4;;;;;P;;8989
50;ArrangeSurvey;Dian;1970/01/04 13:53:00.000;1970/01/04 13:57:00.000;Variant 4;4;;;;;;;
50;InformClientSurvey;System;1970/01/04 13:57:00.000;1970/01/04 13:57:00.000;Variant 4;4;;;;;;;
50;Survey;Anne;1970/01/07 19:56:00.000;1970/01/07 20:35:00.000;Variant 4;4;120;1;true;;;;
50;ImmediateRepair;Anne;1970/01/07 20:35:00.000;1970/01/07 22:35:00.000;Variant 4;4;;;;;;;
50;RepairReady;System;1970/01/07 22:35:00.000;1970/01/07 22:35:00.000;Variant 4;4;;;;true;;;
50;ReadyInformClient;System;1970/01/08 00:10:00.000;1970/01/08 00:10:00.000;Variant 4;4;;;;true;;;
50;SendTicketToFinAdmin;System;1970/01/08 05:40:00.000;1970/01/08 05:40:00.000;Variant 4;4;;;;;;;
50;TicketReady;System;1970/01/08 05:40:00.000;1970/01/08 05:40:00.000;Variant 4;4;;;;;;;
500;FirstContact;Dian;1970/01/07 02:07:00.000;1970/01/07 02:07:00.000;Variant 1;1;;;;;;Phone;
500;MakeTicket;Dian;1970/01/07 02:07:00.000;1970/01/07 02:17:00.000;Variant 1;1;;;;;E;;5430
500;ArrangeSurvey;Dian;1970/01/07 02:17:00.000;1970/01/07 02:21:00.000;Variant 1;1;;;;;;;
500;InformClientSurvey;System;1970/01/07 02:21:00.000;1970/01/07 02:21:00.000;Variant 1;1;;;;;;;
500;Survey;Paul;1970/01/11 00:51:00.000;1970/01/11 01:48:00.000;Variant 1;1;220;2;true;;;;
500;InternRepair;Cindy;1970/01/14 11:35:00.000;1970/01/14 15:15:00.000;Variant 1;1;;;;;;;
500;RepairReady;System;1970/01/14 15:15:00.000;1970/01/14 15:15:00.000;Variant 1;1;;;;true;;;
500;ReadyInformClient;System;1970/01/14 19:02:00.000;1970/01/14 19:02:00.000;Variant 1;1;;;;true;;;
500;SendTicketToFinAdmin;System;1970/01/14 21:45:00.000;1970/01/14 21:45:00.000;Variant 1;1;;;;;;;
500;TicketReady;System;1970/01/14 21:45:00.000;1970/01/14 21:45:00.000;Variant 1;1;;;;;;;
501;FirstContact;Monica;1970/01/06 05:10:00.000;1970/01/06 05:10:00.000;Variant 8;8;;;;;;Personal;
501;MakeTicket;Monica;1970/01/06 05:10:00.000;1970/01/06 05:16:00.000;Variant 8;8;;;;;P;;423
501;ArrangeSurvey;Monica;1970/01/06 05:16:00.000;1970/01/06 05:19:00.000;Variant 8;8;;;;;;;
501;InformClientSurvey;System;1970/01/06 05:19:00.000;1970/01/06 05:19:00.000;Variant 8;8;;;;;;;
501;Survey;Jacky;1970/01/08 13:49:00.000;1970/01/08 14:32:00.000;Variant 8;8;120;1;true;;;;
501;ImmediateRepair;Jacky;1970/01/08 14:32:00.000;1970/01/08 16:32:00.000;Variant 8;8;;;;;;;
501;ExternRepair;DoIt;1970/01/08 16:32:00.000;1970/01/08 16:32:00.000;Variant 8;8;;;;;;;
501;RepairReady;System;1970/01/08 18:44:00.000;1970/01/08 18:44:00.000;Variant 8;8;;;;true;;;
501;ReadyInformClient;System;1970/01/08 20:43:00.000;1970/01/08 20:43:00.000;Variant 8;8;;;;true;;;
501;SendTicketToFinAdmin;System;1970/01/09 01:18:00.000;1970/01/09 01:18:00.000;Variant 8;8;;;;;;;
501;TicketReady;System;1970/01/09 01:18:00.000;1970/01/09 01:18:00.000;Variant 8;8;;;;;;;
502;FirstContact;Monica;1969/12/31 22:11:00.000;1969/12/31 22:11:00.000;Variant 3;3;;;;;;Personal;
502;MakeTicket;Monica;1969/12/31 22:11:00.000;1969/12/31 22:14:00.000;Variant 3;3;;;;;P;;8664
502;ArrangeSurvey;Monica;1969/12/31 22:14:00.000;1969/12/31 22:18:00.000;Variant 3;3;;;;;;;
502;InformClientSurvey;System;1969/12/31 22:18:00.000;1969/12/31 22:18:00.000;Variant 3;3;;;;;;;
502;Survey;Anne;1969/12/31 22:18:00.000;1969/12/31 22:59:00.000;Variant 3;3;120;1;true;;;;
502;ImmediateRepair;Anne;1969/12/31 22:59:00.000;1970/01/01 00:59:00.000;Variant 3;3;;;;;;;
502;RepairReady;System;1970/01/01 00:59:00.000;1970/01/01 00:59:00.000;Variant 3;3;;;;true;;;
502;SendTicketToFinAdmin;System;1970/01/01 02:49:00.000;1970/01/01 02:49:00.000;Variant 3;3;;;;;;;
502;ReadyInformClient;System;1970/01/01 06:42:00.000;1970/01/01 06:42:00.000;Variant 3;3;;;;true;;;
502;TicketReady;System;1970/01/01 06:42:00.000;1970/01/01 06:42:00.000;Variant 3;3;;;;;;;
503;FirstContact;Monica;1970/01/03 23:37:00.000;1970/01/03 23:37:00.000;Variant 2;2;;;;;;Letter;
503;MakeTicket;Monica;1970/01/03 23:37:00.000;1970/01/03 23:40:00.000;Variant 2;2;;;;;E;;4956
503;ArrangeSurvey;Monica;1970/01/03 23:40:00.000;1970/01/04 01:04:00.000;Variant 2;2;;;;;;;
503;InformClientSurvey;System;1970/01/04 01:04:00.000;1970/01/04 01:04:00.000;Variant 2;2;;;;;;;
503;Survey;John;1970/01/07 17:30:00.000;1970/01/07 17:57:00.000;Variant 2;2;220;2;true;;;;
503;InternRepair;Paul;1970/01/10 09:29:00.000;1970/01/10 12:47:00.000;Variant 2;2;;;;;;;
503;RepairReady;System;1970/01/10 12:47:00.000;1970/01/10 12:47:00.000;Variant 2;2;;;;true;;;
503;SendTicketToFinAdmin;System;1970/01/10 13:41:00.000;1970/01/10 13:41:00.000;Variant 2;2;;;;;;;
503;ReadyInformClient;System;1970/01/10 16:02:00.000;1970/01/10 16:02:00.000;Variant 2;2;;;;true;;;
503;TicketReady;System;1970/01/10 16:02:00.000;1970/01/10 16:02:00.000;Variant 2;2;;;;;;;
504;FirstContact;Monica;1970/01/06 16:51:00.000;1970/01/06 16:51:00.000;Variant 2;2;;;;;;Personal;
504;MakeTicket;Monica;1970/01/06 16:51:00.000;1970/01/06 16:57:00.000;Variant 2;2;;;;;E;;2592
504;ArrangeSurvey;Monica;1970/01/06 16:57:00.000;1970/01/06 17:00:00.000;Variant 2;2;;;;;;;
504;InformClientSurvey;System;1970/01/06 17:00:00.000;1970/01/06 17:00:00.000;Variant 2;2;;;;;;;
504;Survey;John;1970/01/07 08:59:00.000;1970/01/07 09:50:00.000;Variant 2;2;240;1;true;;;;
504;InternRepair;John;1970/01/07 11:14:00.000;1970/01/07 15:38:00.000;Variant 2;2;;;;;;;
504;RepairReady;System;1970/01/07 15:38:00.000;1970/01/07 15:38:00.000;Variant 2;2;;;;true;;;
504;SendTicketToFinAdmin;System;1970/01/07 16:20:00.000;1970/01/07 16:20:00.000;Variant 2;2;;;;;;;
504;ReadyInformClient;System;1970/01/07 20:30:00.000;1970/01/07 20:30:00.000;Variant 2;2;;;;true;;;
504;TicketReady;System;1970/01/07 20:30:00.000;1970/01/07 20:30:00.000;Variant 2;2;;;;;;;
505;FirstContact;Monica;1970/01/07 03:04:00.000;1970/01/07 03:04:00.000;Variant 2;2;;;;;;Web;
505;MakeTicket;Monica;1970/01/07 03:04:00.000;1970/01/07 03:07:00.000;Variant 2;2;;;;;B;;6146
505;ArrangeSurvey;Monica;1970/01/07 03:07:00.000;1970/01/07 03:09:00.000;Variant 2;2;;;;;;;
505;InformClientSurvey;System;1970/01/07 03:09:00.000;1970/01/07 03:09:00.000;Variant 2;2;;;;;;;
505;Survey;Ben;1970/01/07 03:09:00.000;1970/01/07 03:25:00.000;Variant 2;2;240;2;true;;;;
505;InternRepair;Ben;1970/01/07 03:25:00.000;1970/01/07 08:13:00.000;Variant 2;2;;;;;;;
505;RepairReady;System;1970/01/07 08:13:00.000;1970/01/07 08:13:00.000;Variant 2;2;;;;true;;;
505;SendTicketToFinAdmin;System;1970/01/07 09:31:00.000;1970/01/07 09:31:00.000;Variant 2;2;;;;;;;
505;ReadyInformClient;System;1970/01/07 13:56:00.000;1970/01/07 13:56:00.000;Variant 2;2;;;;true;;;
505;TicketReady;System;1970/01/07 13:56:00.000;1970/01/07 13:56:00.000;Variant 2;2;;;;;;;
506;FirstContact;Monica;1970/01/04 07:21:00.000;1970/01/04 07:21:00.000;Variant 1;1;;;;;;Letter;
506;MakeTicket;Monica;1970/01/04 07:21:00.000;1970/01/04 07:27:00.000;Variant 1;1;;;;;B;;126
506;ArrangeSurvey;Monica;1970/01/04 07:27:00.000;1970/01/04 12:49:00.000;Variant 1;1;;;;;;;
506;InformClientSurvey;System;1970/01/04 12:49:00.000;1970/01/04 12:49:00.000;Variant 1;1;;;;;;;
506;Survey;Nick;1970/01/04 12:49:00.000;1970/01/04 13:15:00.000;Variant 1;1;240;2;true;;;;
506;InternRepair;Eric;1970/01/04 13:15:00.000;1970/01/04 18:03:00.000;Variant 1;1;;;;;;;
506;RepairReady;System;1970/01/04 18:03:00.000;1970/01/04 18:03:00.000;Variant 1;1;;;;true;;;
506;ReadyInformClient;System;1970/01/04 21:31:00.000;1970/01/04 21:31:00.000;Variant 1;1;;;;true;;;
506;SendTicketToFinAdmin;System;1970/01/05 00:15:00.000;1970/01/05 00:15:00.000;Variant 1;1;;;;;;;
506;TicketReady;System;1970/01/05 00:15:00.000;1970/01/05 00:15:00.000;Variant 1;1;;;;;;;
507;FirstContact;Dian;1970/01/01 04:33:00.000;1970/01/01 04:33:00.000;Variant 3;3;;;;;;Web;
507;MakeTicket;Dian;1970/01/01 04:33:00.000;1970/01/01 04:39:00.000;Variant 3;3;;;;;P;;4237
507;ArrangeSurvey;Dian;1970/01/01 04:39:00.000;1970/01/01 04:43:00.000;Variant 3;3;;;;;;;
507;InformClientSurvey;System;1970/01/01 04:43:00.000;1970/01/01 04:43:00.000;Variant 3;3;;;;;;;
507;Survey;Jacky;1970/01/01 05:52:00.000;1970/01/01 06:35:00.000;Variant 3;3;120;3;true;;;;
507;ImmediateRepair;Jacky;1970/01/01 06:35:00.000;1970/01/01 08:47:00.000;Variant 3;3;;;;;;;
507;RepairReady;System;1970/01/01 08:47:00.000;1970/01/01 08:47:00.000;Variant 3;3;;;;true;;;
507;SendTicketToFinAdmin;System;1970/01/01 10:05:00.000;1970/01/01 10:05:00.000;Variant 3;3;;;;;;;
507;ReadyInformClient;System;1970/01/01 14:36:00.000;1970/01/01 14:36:00.000;Variant 3;3;;;;true;;;
507;TicketReady;System;1970/01/01 14:36:00.000;1970/01/01 14:36:00.000;Variant 3;3;;;;;;;
508;FirstContact;Dian;1970/01/02 08:33:00.000;1970/01/02 08:33:00.000;Variant 2;2;;;;;;Web;
508;MakeTicket;Dian;1970/01/02 08:33:00.000;1970/01/02 08:38:00.000;Variant 2;2;;;;;E;;7467
508;ArrangeSurvey;Dian;1970/01/02 08:38:00.000;1970/01/02 08:41:00.000;Variant 2;2;;;;;;;
508;InformClientSurvey;System;1970/01/02 08:41:00.000;1970/01/02 08:41:00.000;Variant 2;2;;;;;;;
508;Survey;John;1970/01/03 10:40:00.000;1970/01/03 11:25:00.000;Variant 2;2;240;1;true;;;;
508;InternRepair;Paul;1970/01/03 14:14:00.000;1970/01/03 18:38:00.000;Variant 2;2;;;;;;;
508;RepairReady;System;1970/01/03 18:38:00.000;1970/01/03 18:38:00.000;Variant 2;2;;;;true;;;
508;SendTicketToFinAdmin;System;1970/01/03 20:03:00.000;1970/01/03 20:03:00.000;Variant 2;2;;;;;;;
508;ReadyInformClient;System;1970/01/03 23:08:00.000;1970/01/03 23:08:00.000;Variant 2;2;;;;true;;;
508;TicketReady;System;1970/01/03 23:08:00.000;1970/01/03 23:08:00.000;Variant 2;2;;;;;;;
509;FirstContact;Monica;1970/01/07 03:25:00.000;1970/01/07 03:25:00.000;Variant 3;3;;;;;;Web;
509;MakeTicket;Monica;1970/01/07 03:25:00.000;1970/01/07 03:27:00.000;Variant 3;3;;;;;P;;988
509;ArrangeSurvey;Dian;1970/01/07 03:27:00.000;1970/01/07 15:50:00.000;Variant 3;3;;;;;;;
509;InformClientSurvey;System;1970/01/07 15:50:00.000;1970/01/07 15:50:00.000;Variant 3;3;;;;;;;
509;Survey;Barbara;1970/01/09 13:50:00.000;1970/01/09 14:49:00.000;Variant 3;3;120;3;true;;;;
509;ImmediateRepair;Barbara;1970/01/09 14:49:00.000;1970/01/09 16:37:00.000;Variant 3;3;;;;;;;
509;RepairReady;System;1970/01/09 16:37:00.000;1970/01/09 16:37:00.000;Variant 3;3;;;;true;;;
509;SendTicketToFinAdmin;System;1970/01/09 19:47:00.000;1970/01/09 19:47:00.000;Variant 3;3;;;;;;;
509;ReadyInformClient;System;1970/01/09 22:53:00.000;1970/01/09 22:53:00.000;Variant 3;3;;;;true;;;
509;TicketReady;System;1970/01/09 22:53:00.000;1970/01/09 22:53:00.000;Variant 3;3;;;;;;;
51;FirstContact;Monica;1970/01/06 10:51:00.000;1970/01/06 10:51:00.000;Variant 13;13;;;;;;Personal;
51;MakeTicket;Monica;1970/01/06 10:51:00.000;1970/01/06 10:54:00.000;Variant 13;13;;;;;E;;3699
51;ArrangeSurvey;Monica;1970/01/06 10:54:00.000;1970/01/06 10:57:00.000;Variant 13;13;;;;;;;
51;InformClientSurvey;System;1970/01/06 10:57:00.000;1970/01/06 10:57:00.000;Variant 13;13;;;;;;;
51;Survey;John;1970/01/09 09:40:00.000;1970/01/09 10:17:00.000;Variant 13;13;220;2;true;;;;
51;InternRepair;Paul;1970/01/10 20:03:00.000;1970/01/10 23:43:00.000;Variant 13;13;;;;;;;
51;ExternRepair;FixIt;1970/01/10 23:43:00.000;1970/01/10 23:43:00.000;Variant 13;13;;;;;;;
51;RepairReady;System;1970/01/11 05:13:00.000;1970/01/11 05:13:00.000;Variant 13;13;;;;true;;;
51;SendTicketToFinAdmin;System;1970/01/11 09:16:00.000;1970/01/11 09:16:00.000;Variant 13;13;;;;;;;
51;ReadyInformClient;System;1970/01/11 10:17:00.000;1970/01/11 10:17:00.000;Variant 13;13;;;;true;;;
51;TicketReady;System;1970/01/11 10:17:00.000;1970/01/11 10:17:00.000;Variant 13;13;;;;;;;
510;FirstContact;Monica;1970/01/01 21:30:00.000;1970/01/01 21:30:00.000;Variant 11;11;;;;;;Web;
510;MakeTicket;Monica;1970/01/01 21:30:00.000;1970/01/01 21:34:00.000;Variant 11;11;;;;;E;;5971
510;ArrangeSurvey;Monica;1970/01/01 21:34:00.000;1970/01/01 21:37:00.000;Variant 11;11;;;;;;;
