Case ID;Resource;Activity;Start Timestamp;Complete Timestamp;Variant;Variant index;EstimatedRepairTime;RepairCode;RepairInternally;RepairOK;RepairType;contact;objectKey
486;System;InformClientSurvey;1970/01/03 23:47:00.000;1970/01/03 23:47:00.000;Variant 4;4;;;;;;;
486;Barbara;Survey;1970/01/06 16:57:00.000;1970/01/06 17:45:00.000;Variant 4;4;120;1;true;;;;
486;Barbara;ImmediateRepair;1970/01/06 17:45:00.000;1970/01/06 19:45:00.000;Variant 4;4;;;;;;;
486;System;RepairReady;1970/01/06 19:45:00.000;1970/01/06 19:45:00.000;Variant 4;4;;;;true;;;
486;System;ReadyInformClient;1970/01/07 00:49:00.000;1970/01/07 00:49:00.000;Variant 4;4;;;;true;;;
486;System;SendTicketToFinAdmin;1970/01/07 02:50:00.000;1970/01/07 02:50:00.000;Variant 4;4;;;;;;;
486;System;TicketReady;1970/01/07 02:50:00.000;1970/01/07 02:50:00.000;Variant 4;4;;;;;;;
487;Dian;FirstContact;1970/01/04 00:48:00.000;1970/01/04 00:48:00.000;Variant 10;10;;;;;;Phone;
487;Dian;MakeTicket;1970/01/04 00:48:00.000;1970/01/04 00:50:00.000;Variant 10;10;;;;;P;;2138
487;Dian;ArrangeSurvey;1970/01/04 00:50:00.000;1970/01/04 00:52:00.000;Variant 10;10;;;;;;;
487;System;InformClientSurvey;1970/01/04 00:52:00.000;1970/01/04 00:52:00.000;Variant 10;10;;;;;;;
487;Barbara;Survey;1970/01/04 13:14:00.000;1970/01/04 13:53:00.000;Variant 10;10;120;1;true;;;;
487;Barbara;ImmediateRepair;1970/01/04 13:53:00.000;1970/01/04 16:05:00.000;Variant 10;10;;;;;;;
487;FixIt;ExternRepair;1970/01/04 16:05:00.000;1970/01/04 16:05:00.000;Variant 10;10;;;;;;;
487;System;RepairReady;1970/01/04 18:05:00.000;1970/01/04 18:05:00.000;Variant 10;10;;;;true;;;
487;System;SendTicketToFinAdmin;1970/01/04 18:58:00.000;1970/01/04 18:58:00.000;Variant 10;10;;;;;;;
487;System;ReadyInformClient;1970/01/04 23:46:00.000;1970/01/04 23:46:00.000;Variant 10;10;;;;true;;;
487;System;TicketReady;1970/01/04 23:46:00.000;1970/01/04 23:46:00.000;Variant 10;10;;;;;;;
488;Monica;FirstContact;1970/01/02 21:48:00.000;1970/01/02 21:48:00.000;Variant 3;3;;;;;;Personal;
488;Monica;MakeTicket;1970/01/02 21:48:00.000;1970/01/02 21:52:00.000;Variant 3;3;;;;;P;;956
488;Monica;ArrangeSurvey;1970/01/02 21:52:00.000;1970/01/02 21:54:00.000;Variant 3;3;;;;;;;
488;System;InformClientSurvey;1970/01/02 21:54:00.000;1970/01/02 21:54:00.000;Variant 3;3;;;;;;;
488;Barbara;Survey;1970/01/03 01:52:00.000;1970/01/03 02:48:00.000;Variant 3;3;120;1;true;;;;
488;Barbara;ImmediateRepair;1970/01/03 02:48:00.000;1970/01/03 05:00:00.000;Variant 3;3;;;;;;;
488;System;RepairReady;1970/01/03 05:00:00.000;1970/01/03 05:00:00.000;Variant 3;3;;;;true;;;
488;System;SendTicketToFinAdmin;1970/01/03 09:49:00.000;1970/01/03 09:49:00.000;Variant 3;3;;;;;;;
488;System;ReadyInformClient;1970/01/03 09:52:00.000;1970/01/03 09:52:00.000;Variant 3;3;;;;true;;;
488;System;TicketReady;1970/01/03 09:52:00.000;1970/01/03 09:52:00.000;Variant 3;3;;;;;;;
489;Monica;FirstContact;1970/01/06 12:09:00.000;1970/01/06 12:09:00.000;Variant 3;3;;;;;;Phone;
489;Monica;MakeTicket;1970/01/06 12:09:00.000;1970/01/06 12:15:00.000;Variant 3;3;;;;;P;;4624
489;Monica;ArrangeSurvey;1970/01/06 12:15:00.000;1970/01/06 12:17:00.000;Variant 3;3;;;;;;;
489;System;InformClientSurvey;1970/01/06 12:17:00.000;1970/01/06 12:17:00.000;Variant 3;3;;;;;;;
489;Anne;Survey;1970/01/13 00:45:00.000;1970/01/13 01:30:00.000;Variant 3;3;120;3;true;;;;
489;Anne;ImmediateRepair;1970/01/13 01:30:00.000;1970/01/13 03:18:00.000;Variant 3;3;;;;;;;
489;System;RepairReady;1970/01/13 03:18:00.000;1970/01/13 03:18:00.000;Variant 3;3;;;;true;;;
489;System;SendTicketToFinAdmin;1970/01/13 06:53:00.000;1970/01/13 06:53:00.000;Variant 3;3;;;;;;;
489;System;ReadyInformClient;1970/01/13 10:33:00.000;1970/01/13 10:33:00.000;Variant 3;3;;;;true;;;
489;System;TicketReady;1970/01/13 10:33:00.000;1970/01/13 10:33:00.000;Variant 3;3;;;;;;;
49;Dian;FirstContact;1970/01/04 02:38:00.000;1970/01/04 02:38:00.000;Variant 4;4;;;;;;Letter;
49;Dian;MakeTicket;1970/01/04 02:38:00.000;1970/01/04 02:41:00.000;Variant 4;4;;;;;P;;5626
49;Dian;ArrangeSurvey;1970/01/04 02:41:00.000;1970/01/04 12:45:00.000;Variant 4;4;;;;;;;
49;System;InformClientSurvey;1970/01/04 12:45:00.000;1970/01/04 12:45:00.000;Variant 4;4;;;;;;;
49;Anne;Survey;1970/01/11 18:57:00.000;1970/01/11 19:47:00.000;Variant 4;4;120;1;true;;;;
49;Anne;ImmediateRepair;1970/01/11 19:47:00.000;1970/01/11 21:47:00.000;Variant 4;4;;;;;;;
49;System;RepairReady;1970/01/11 21:47:00.000;1970/01/11 21:47:00.000;Variant 4;4;;;;true;;;
49;System;ReadyInformClient;1970/01/11 22:03:00.000;1970/01/11 22:03:00.000;Variant 4;4;;;;true;;;
49;System;SendTicketToFinAdmin;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 4;4;;;;;;;
49;System;TicketReady;1970/01/11 23:40:00.000;1970/01/11 23:40:00.000;Variant 4;4;;;;;;;
490;Monica;FirstContact;1970/01/01 17:55:00.000;1970/01/01 17:55:00.000;Variant 6;6;;;;;;Web;
490;Monica;MakeTicket;1970/01/01 17:55:00.000;1970/01/01 17:58:00.000;Variant 6;6;;;;;P;;6962
490;Monica;ArrangeSurvey;1970/01/01 17:58:00.000;1970/01/01 18:02:00.000;Variant 6;6;;;;;;;
490;System;InformClientSurvey;1970/01/01 18:02:00.000;1970/01/01 18:02:00.000;Variant 6;6;;;;;;;
490;Barbara;Survey;1970/01/02 18:21:00.000;1970/01/02 19:09:00.000;Variant 6;6;360;4;false;;;;
490;FixIt;ExternRepair;1970/01/02 19:09:00.000;1970/01/02 19:09:00.000;Variant 6;6;;;;;;;
490;System;RepairReady;1970/01/03 03:33:00.000;1970/01/03 03:33:00.000;Variant 6;6;;;;true;;;
490;System;SendTicketToFinAdmin;1970/01/03 04:54:00.000;1970/01/03 04:54:00.000;Variant 6;6;;;;;;;
490;System;ReadyInformClient;1970/01/03 07:56:00.000;1970/01/03 07:56:00.000;Variant 6;6;;;;true;;;
490;System;TicketReady;1970/01/03 07:56:00.000;1970/01/03 07:56:00.000;Variant 6;6;;;;;;;
491;Dian;FirstContact;1970/01/01 14:57:00.000;1970/01/01 14:57:00.000;Variant 3;3;;;;;;Web;
491;Dian;MakeTicket;1970/01/01 14:57:00.000;1970/01/01 14:59:00.000;Variant 3;3;;;;;P;;7134
491;Dian;ArrangeSurvey;1970/01/01 14:59:00.000;1970/01/01 15:02:00.000;Variant 3;3;;;;;;;
491;System;InformClientSurvey;1970/01/01 15:02:00.000;1970/01/01 15:02:00.000;Variant 3;3;;;;;;;
491;Barbara;Survey;1970/01/02 01:46:00.000;1970/01/02 02:40:00.000;Variant 3;3;120;1;true;;;;
491;Barbara;ImmediateRepair;1970/01/02 02:40:00.000;1970/01/02 04:28:00.000;Variant 3;3;;;;;;;
491;System;RepairReady;1970/01/02 04:28:00.000;1970/01/02 04:28:00.000;Variant 3;3;;;;true;;;
491;System;SendTicketToFinAdmin;1970/01/02 05:14:00.000;1970/01/02 05:14:00.000;Variant 3;3;;;;;;;
491;System;ReadyInformClient;1970/01/02 10:11:00.000;1970/01/02 10:11:00.000;Variant 3;3;;;;true;;;
491;System;TicketReady;1970/01/02 10:11:00.000;1970/01/02 10:11:00.000;Variant 3;3;;;;;;;
492;Monica;FirstContact;1970/01/05 14:08:00.000;1970/01/05 14:08:00.000;Variant 3;3;;;;;;Web;
492;Monica;MakeTicket;1970/01/05 14:08:00.000;1970/01/05 14:10:00.000;Variant 3;3;;;;;P;;4214
492;Monica;ArrangeSurvey;1970/01/05 14:10:00.000;1970/01/05 14:12:00.000;Variant 3;3;;;;;;;
492;System;InformClientSurvey;1970/01/05 14:12:00.000;1970/01/05 14:12:00.000;Variant 3;3;;;;;;;
492;Barbara;Survey;1970/01/09 03:07:00.000;1970/01/09 03:43:00.000;Variant 3;3;120;1;true;;;;
492;Barbara;ImmediateRepair;1970/01/09 03:43:00.000;1970/01/09 05:31:00.000;Variant 3;3;;;;;;;
492;System;RepairReady;1970/01/09 05:31:00.000;1970/01/09 05:31:00.000;Variant 3;3;;;;true;;;
492;System;SendTicketToFinAdmin;1970/01/09 08:42:00.000;1970/01/09 08:42:00.000;Variant 3;3;;;;;;;
492;System;ReadyInformClient;1970/01/09 10:43:00.000;1970/01/09 10:43:00.000;Variant 3;3;;;;true;;;
492;System;TicketReady;1970/01/09 10:43:00.000;1970/01/09 10:43:00.000;Variant 3;3;;;;;;;
493;Dian;FirstContact;1970/01/07 18:45:00.000;1970/01/07 18:45:00.000;Variant 14;14;;;;;;Letter;
493;Dian;MakeTicket;1970/01/07 18:45:00.000;1970/01/07 18:54:00.000;Variant 14;14;;;;;P;;8372
493;Monica;ArrangeSurvey;1970/01/07 18:54:00.000;1970/01/07 20:14:00.000;Variant 14;14;;;;;;;
493;System;InformClientSurvey;1970/01/07 20:14:00.000;1970/01/07 20:14:00.000;Variant 14;14;;;;;;;
493;Jacky;Survey;1970/01/10 19:09:00.000;1970/01/10 20:05:00.000;Variant 14;14;120;1;true;;;;
493;Jacky;ImmediateRepair;1970/01/10 20:05:00.000;1970/01/10 22:17:00.000;Variant 14;14;;;;;;;
493;Jacky;InternRepair;1970/01/10 23:07:00.000;1970/01/11 01:07:00.000;Variant 14;14;;;;;;;
493;System;RepairReady;1970/01/11 01:07:00.000;1970/01/11 01:07:00.000;Variant 14;14;;;;true;;;
493;System;ReadyInformClient;1970/01/11 07:57:00.000;1970/01/11 07:57:00.000;Variant 14;14;;;;true;;;
493;System;SendTicketToFinAdmin;1970/01/11 09:02:00.000;1970/01/11 09:02:00.000;Variant 14;14;;;;;;;
493;System;TicketReady;1970/01/11 09:02:00.000;1970/01/11 09:02:00.000;Variant 14;14;;;;;;;
494;Dian;FirstContact;1970/01/02 10:18:00.000;1970/01/02 10:18:00.000;Variant 7;7;;;;;;Phone;
494;Dian;MakeTicket;1970/01/02 10:18:00.000;1970/01/02 10:26:00.000;Variant 7;7;;;;;B;;7567
494;Dian;ArrangeSurvey;1970/01/02 10:26:00.000;1970/01/02 10:30:00.000;Variant 7;7;;;;;;;
494;System;InformClientSurvey;1970/01/02 10:30:00.000;1970/01/02 10:30:00.000;Variant 7;7;;;;;;;
494;Eric;Survey;1970/01/02 10:30:00.000;1970/01/02 10:47:00.000;Variant 7;7;480;4;false;;;;
494;DoIt;ExternRepair;1970/01/02 10:47:00.000;1970/01/02 10:47:00.000;Variant 7;7;;;;;;;
494;System;RepairReady;1970/01/02 17:59:00.000;1970/01/02 17:59:00.000;Variant 7;7;;;;true;;;
494;System;ReadyInformClient;1970/01/02 19:29:00.000;1970/01/02 19:29:00.000;Variant 7;7;;;;true;;;
494;System;SendTicketToFinAdmin;1970/01/02 22:02:00.000;1970/01/02 22:02:00.000;Variant 7;7;;;;;;;
494;System;TicketReady;1970/01/02 22:02:00.000;1970/01/02 22:02:00.000;Variant 7;7;;;;;;;
495;Monica;FirstContact;1970/01/02 13:51:00.000;1970/01/02 13:51:00.000;Variant 2;2;;;;;;Phone;
495;Monica;MakeTicket;1970/01/02 13:51:00.000;1970/01/02 13:53:00.000;Variant 2;2;;;;;P;;4223
495;Monica;ArrangeSurvey;1970/01/02 13:53:00.000;1970/01/02 13:55:00.000;Variant 2;2;;;;;;;
495;System;InformClientSurvey;1970/01/02 13:55:00.000;1970/01/02 13:55:00.000;Variant 2;2;;;;;;;
495;Anne;Survey;1970/01/05 05:54:00.000;1970/01/05 06:42:00.000;Variant 2;2;240;2;true;;;;
495;Anne;InternRepair;1970/01/05 06:42:00.000;1970/01/05 10:42:00.000;Variant 2;2;;;;;;;
495;System;RepairReady;1970/01/05 10:42:00.000;1970/01/05 10:42:00.000;Variant 2;2;;;;true;;;
495;System;SendTicketToFinAdmin;1970/01/05 11:22:00.000;1970/01/05 11:22:00.000;Variant 2;2;;;;;;;
495;System;ReadyInformClient;1970/01/05 16:52:00.000;1970/01/05 16:52:00.000;Variant 2;2;;;;true;;;
495;System;TicketReady;1970/01/05 16:52:00.000;1970/01/05 16:52:00.000;Variant 2;2;;;;;;;
496;Dian;FirstContact;1970/01/03 00:28:00.000;1970/01/03 00:28:00.000;Variant 3;3;;;;;;Phone;
496;Dian;MakeTicket;1970/01/03 00:28:00.000;1970/01/03 00:38:00.000;Variant 3;3;;;;;P;;264
496;Dian;ArrangeSurvey;1970/01/03 00:38:00.000;1970/01/03 00:40:00.000;Variant 3;3;;;;;;;
496;System;InformClientSurvey;1970/01/03 00:40:00.000;1970/01/03 00:40:00.000;Variant 3;3;;;;;;;
496;Anne;Survey;1970/01/07 03:11:00.000;1970/01/07 03:54:00.000;Variant 3;3;120;1;true;;;;
496;Anne;ImmediateRepair;1970/01/07 03:54:00.000;1970/01/07 05:42:00.000;Variant 3;3;;;;;;;
496;System;RepairReady;1970/01/07 05:42:00.000;1970/01/07 05:42:00.000;Variant 3;3;;;;true;;;
496;System;SendTicketToFinAdmin;1970/01/07 07:30:00.000;1970/01/07 07:30:00.000;Variant 3;3;;;;;;;
496;System;ReadyInformClient;1970/01/07 09:08:00.000;1970/01/07 09:08:00.000;Variant 3;3;;;;true;;;
496;System;TicketReady;1970/01/07 09:08:00.000;1970/01/07 09:08:00.000;Variant 3;3;;;;;;;
497;Monica;FirstContact;1970/01/02 01:16:00.000;1970/01/02 01:16:00.000;Variant 1;1;;;;;;Letter;
497;Monica;MakeTicket;1970/01/02 01:16:00.000;1970/01/02 01:19:00.000;Variant 1;1;;;;;E;;2370
497;Dian;ArrangeSurvey;1970/01/02 01:19:00.000;1970/01/02 05:58:00.000;Variant 1;1;;;;;;;
497;System;InformClientSurvey;1970/01/02 05:58:00.000;1970/01/02 05:58:00.000;Variant 1;1;;;;;;;
497;Edd;Survey;1970/01/11 06:14:00.000;1970/01/11 06:34:00.000;Variant 1;1;240;1;true;;;;
497;Cindy;InternRepair;1970/01/14 15:58:00.000;1970/01/14 19:58:00.000;Variant 1;1;;;;;;;
497;System;RepairReady;1970/01/14 19:58:00.000;1970/01/14 19:58:00.000;Variant 1;1;;;;true;;;
497;System;ReadyInformClient;1970/01/14 20:13:00.000;1970/01/14 20:13:00.000;Variant 1;1;;;;true;;;
497;System;SendTicketToFinAdmin;1970/01/15 03:24:00.000;1970/01/15 03:24:00.000;Variant 1;1;;;;;;;
497;System;TicketReady;1970/01/15 03:24:00.000;1970/01/15 03:24:00.000;Variant 1;1;;;;;;;
498;Dian;FirstContact;1970/01/06 11:53:00.000;1970/01/06 11:53:00.000;Variant 1;1;;;;;;Letter;
498;Dian;MakeTicket;1970/01/06 11:53:00.000;1970/01/06 11:59:00.000;Variant 1;1;;;;;E;;81
498;Monica;ArrangeSurvey;1970/01/06 11:59:00.000;1970/01/06 16:14:00.000;Variant 1;1;;;;;;;
498;System;InformClientSurvey;1970/01/06 16:14:00.000;1970/01/06 16:14:00.000;Variant 1;1;;;;;;;
498;John;Survey;1970/01/14 08:10:00.000;1970/01/14 08:56:00.000;Variant 1;1;240;1;true;;;;
498;Paul;InternRepair;1970/01/15 22:16:00.000;1970/01/16 02:40:00.000;Variant 1;1;;;;;;;
498;System;RepairReady;1970/01/16 02:40:00.000;1970/01/16 02:40:00.000;Variant 1;1;;;;true;;;
498;System;ReadyInformClient;1970/01/16 05:24:00.000;1970/01/16 05:24:00.000;Variant 1;1;;;;true;;;
498;System;SendTicketToFinAdmin;1970/01/16 09:48:00.000;1970/01/16 09:48:00.000;Variant 1;1;;;;;;;
498;System;TicketReady;1970/01/16 09:48:00.000;1970/01/16 09:48:00.000;Variant 1;1;;;;;;;
499;Dian;FirstContact;1970/01/06 12:16:00.000;1970/01/06 12:16:00.000;Variant 5;5;;;;;;Letter;
499;Dian;InformClientWrongPlace;1970/01/06 12:16:00.000;1970/01/06 12:16:00.000;Variant 5;5;;;;;;;
5;Monica;FirstContact;1970/01/07 08:41:00.000;1970/01/07 08:41:00.000;Variant 4;4;;;;;;Letter;
5;Monica;MakeTicket;1970/01/07 08:41:00.000;1970/01/07 08:47:00.000;Variant 4;4;;;;;P;;9857
5;Monica;ArrangeSurvey;1970/01/07 08:47:00.000;1970/01/07 08:52:00.000;Variant 4;4;;;;;;;
5;System;InformClientSurvey;1970/01/07 08:52:00.000;1970/01/07 08:52:00.000;Variant 4;4;;;;;;;
5;Anne;Survey;1970/01/09 10:35:00.000;1970/01/09 11:22:00.000;Variant 4;4;120;1;true;;;;
5;Anne;ImmediateRepair;1970/01/09 11:22:00.000;1970/01/09 13:10:00.000;Variant 4;4;;;;;;;
5;System;RepairReady;1970/01/09 13:10:00.000;1970/01/09 13:10:00.000;Variant 4;4;;;;true;;;
5;System;ReadyInformClient;1970/01/09 13:14:00.000;1970/01/09 13:14:00.000;Variant 4;4;;;;true;;;
5;System;SendTicketToFinAdmin;1970/01/09 18:05:00.000;1970/01/09 18:05:00.000;Variant 4;4;;;;;;;
5;System;TicketReady;1970/01/09 18:05:00.000;1970/01/09 18:05:00.000;Variant 4;4;;;;;;;
50;Dian;FirstContact;1970/01/04 13:51:00.000;1970/01/04 13:51:00.000;Variant 4;4;;;;;;Web;
50;Dian;MakeTicket;1970/01/04 13:51:00.000;1970/01/04 13:53:00.000;Variant 4;4;;;;;P;;8989
50;Dian;ArrangeSurvey;1970/01/04 13:53:00.000;1970/01/04 13:57:00.000;Variant 4;4;;;;;;;
50;System;InformClientSurvey;1970/01/04 13:57:00.000;1970/01/04 13:57:00.000;Variant 4;4;;;;;;;
50;Anne;Survey;1970/01/07 19:56:00.000;1970/01/07 20:35:00.000;Variant 4;4;120;1;true;;;;
50;Anne;ImmediateRepair;1970/01/07 20:35:00.000;1970/01/07 22:35:00.000;Variant 4;4;;;;;;;
50;System;RepairReady;1970/01/07 22:35:00.000;1970/01/07 22:35:00.000;Variant 4;4;;;;true;;;
50;System;ReadyInformClient;1970/01/08 00:10:00.000;1970/01/08 00:10:00.000;Variant 4;4;;;;true;;;
50;System;SendTicketToFinAdmin;1970/01/08 05:40:00.000;1970/01/08 05:40:00.000;Variant 4;4;;;;;;;
50;System;TicketReady;1970/01/08 05:40:00.000;1970/01/08 05:40:00.000;Variant 4;4;;;;;;;
500;Dian;FirstContact;1970/01/07 02:07:00.000;1970/01/07 02:07:00.000;Variant 1;1;;;;;;Phone;
500;Dian;MakeTicket;1970/01/07 02:07:00.000;1970/01/07 02:17:00.000;Variant 1;1;;;;;E;;5430
500;Dian;ArrangeSurvey;1970/01/07 02:17:00.000;1970/01/07 02:21:00.000;Variant 1;1;;;;;;;
500;System;InformClientSurvey;1970/01/07 02:21:00.000;1970/01/07 02:21:00.000;Variant 1;1;;;;;;;
500;Paul;Survey;1970/01/11 00:51:00.000;1970/01/11 01:48:00.000;Variant 1;1;220;2;true;;;;
500;Cindy;InternRepair;1970/01/14 11:35:00.000;1970/01/14 15:15:00.000;Variant 1;1;;;;;;;
500;System;RepairReady;1970/01/14 15:15:00.000;1970/01/14 15:15:00.000;Variant 1;1;;;;true;;;
500;System;ReadyInformClient;1970/01/14 19:02:00.000;1970/01/14 19:02:00.000;Variant 1;1;;;;true;;;
500;System;SendTicketToFinAdmin;1970/01/14 21:45:00.000;1970/01/14 21:45:00.000;Variant 1;1;;;;;;;
500;System;TicketReady;1970/01/14 21:45:00.000;1970/01/14 21:45:00.000;Variant 1;1;;;;;;;
501;Monica;FirstContact;1970/01/06 05:10:00.000;1970/01/06 05:10:00.000;Variant 8;8;;;;;;Personal;
501;Monica;MakeTicket;1970/01/06 05:10:00.000;1970/01/06 05:16:00.000;Variant 8;8;;;;;P;;423
501;Monica;ArrangeSurvey;1970/01/06 05:16:00.000;1970/01/06 05:19:00.000;Variant 8;8;;;;;;;
501;System;InformClientSurvey;1970/01/06 05:19:00.000;1970/01/06 05:19:00.000;Variant 8;8;;;;;;;
501;Jacky;Survey;1970/01/08 13:49:00.000;1970/01/08 14:32:00.000;Variant 8;8;120;1;true;;;;
501;Jacky;ImmediateRepair;1970/01/08 14:32:00.000;1970/01/08 16:32:00.000;Variant 8;8;;;;;;;
501;DoIt;ExternRepair;1970/01/08 16:32:00.000;1970/01/08 16:32:00.000;Variant 8;8;;;;;;;
501;System;RepairReady;1970/01/08 18:44:00.000;1970/01/08 18:44:00.000;Variant 8;8;;;;true;;;
501;System;ReadyInformClient;1970/01/08 20:43:00.000;1970/01/08 20:43:00.000;Variant 8;8;;;;true;;;
501;System;SendTicketToFinAdmin;1970/01/09 01:18:00.000;1970/01/09 01:18:00.000;Variant 8;8;;;;;;;
501;System;TicketReady;1970/01/09 01:18:00.000;1970/01/09 01:18:00.000;Variant 8;8;;;;;;;
502;Monica;FirstContact;1969/12/31 22:11:00.000;1969/12/31 22:11:00.000;Variant 3;3;;;;;;Personal;
502;Monica;MakeTicket;1969/12/31 22:11:00.000;1969/12/31 22:14:00.000;Variant 3;3;;;;;P;;8664
502;Monica;ArrangeSurvey;1969/12/31 22:14:00.000;1969/12/31 22:18:00.000;Variant 3;3;;;;;;;
502;System;InformClientSurvey;1969/12/31 22:18:00.000;1969/12/31 22:18:00.000;Variant 3;3;;;;;;;
502;Anne;Survey;1969/12/31 22:18:00.000;1969/12/31 22:59:00.000;Variant 3;3;120;1;true;;;;
502;Anne;ImmediateRepair;1969/12/31 22:59:00.000;1970/01/01 00:59:00.000;Variant 3;3;;;;;;;
502;System;RepairReady;1970/01/01 00:59:00.000;1970/01/01 00:59:00.000;Variant 3;3;;;;true;;;
502;System;SendTicketToFinAdmin;1970/01/01 02:49:00.000;1970/01/01 02:49:00.000;Variant 3;3;;;;;;;
502;System;ReadyInformClient;1970/01/01 06:42:00.000;1970/01/01 06:42:00.000;Variant 3;3;;;;true;;;
502;System;TicketReady;1970/01/01 06:42:00.000;1970/01/01 06:42:00.000;Variant 3;3;;;;;;;
503;Monica;FirstContact;1970/01/03 23:37:00.000;1970/01/03 23:37:00.000;Variant 2;2;;;;;;Letter;
503;Monica;MakeTicket;1970/01/03 23:37:00.000;1970/01/03 23:40:00.000;Variant 2;2;;;;;E;;4956
503;Monica;ArrangeSurvey;1970/01/03 23:40:00.000;1970/01/04 01:04:00.000;Variant 2;2;;;;;;;
503;System;InformClientSurvey;1970/01/04 01:04:00.000;1970/01/04 01:04:00.000;Variant 2;2;;;;;;;
503;John;Survey;1970/01/07 17:30:00.000;1970/01/07 17:57:00.000;Variant 2;2;220;2;true;;;;
503;Paul;InternRepair;1970/01/10 09:29:00.000;1970/01/10 12:47:00.000;Variant 2;2;;;;;;;
503;System;RepairReady;1970/01/10 12:47:00.000;1970/01/10 12:47:00.000;Variant 2;2;;;;true;;;
503;System;SendTicketToFinAdmin;1970/01/10 13:41:00.000;1970/01/10 13:41:00.000;Variant 2;2;;;;;;;
503;System;ReadyInformClient;1970/01/10 16:02:00.000;1970/01/10 16:02:00.000;Variant 2;2;;;;true;;;
503;System;TicketReady;1970/01/10 16:02:00.000;1970/01/10 16:02:00.000;Variant 2;2;;;;;;;
504;Monica;FirstContact;1970/01/06 16:51:00.000;1970/01/06 16:51:00.000;Variant 2;2;;;;;;Personal;
504;Monica;MakeTicket;1970/01/06 16:51:00.000;1970/01/06 16:57:00.000;Variant 2;2;;;;;E;;2592
504;Monica;ArrangeSurvey;1970/01/06 16:57:00.000;1970/01/06 17:00:00.000;Variant 2;2;;;;;;;
504;System;InformClientSurvey;1970/01/06 17:00:00.000;1970/01/06 17:00:00.000;Variant 2;2;;;;;;;
504;John;Survey;1970/01/07 08:59:00.000;1970/01/07 09:50:00.000;Variant 2;2;240;1;true;;;;
504;John;InternRepair;1970/01/07 11:14:00.000;1970/01/07 15:38:00.000;Variant 2;2;;;;;;;
504;System;RepairReady;1970/01/07 15:38:00.000;1970/01/07 15:38:00.000;Variant 2;2;;;;true;;;
504;System;SendTicketToFinAdmin;1970/01/07 16:20:00.000;1970/01/07 16:20:00.000;Variant 2;2;;;;;;;
504;System;ReadyInformClient;1970/01/07 20:30:00.000;1970/01/07 20:30:00.000;Variant 2;2;;;;true;;;
504;System;TicketReady;1970/01/07 20:30:00.000;1970/01/07 20:30:00.000;Variant 2;2;;;;;;;
505;Monica;FirstContact;1970/01/07 03:04:00.000;1970/01/07 03:04:00.000;Variant 2;2;;;;;;Web;
505;Monica;MakeTicket;1970/01/07 03:04:00.000;1970/01/07 03:07:00.000;Variant 2;2;;;;;B;;6146
505;Monica;ArrangeSurvey;1970/01/07 03:07:00.000;1970/01/07 03:09:00.000;Variant 2;2;;;;;;;
505;System;InformClientSurvey;1970/01/07 03:09:00.000;1970/01/07 03:09:00.000;Variant 2;2;;;;;;;
505;Ben;Survey;1970/01/07 03:09:00.000;1970/01/07 03:25:00.000;Variant 2;2;240;2;true;;;;
505;Ben;InternRepair;1970/01/07 03:25:00.000;1970/01/07 08:13:00.000;Variant 2;2;;;;;;;
505;System;RepairReady;1970/01/07 08:13:00.000;1970/01/07 08:13:00.000;Variant 2;2;;;;true;;;
505;System;SendTicketToFinAdmin;1970/01/07 09:31:00.000;1970/01/07 09:31:00.000;Variant 2;2;;;;;;;
505;System;ReadyInformClient;1970/01/07 13:56:00.000;1970/01/07 13:56:00.000;Variant 2;2;;;;true;;;
505;System;TicketReady;1970/01/07 13:56:00.000;1970/01/07 13:56:00.000;Variant 2;2;;;;;;;
506;Monica;FirstContact;1970/01/04 07:21:00.000;1970/01/04 07:21:00.000;Variant 1;1;;;;;;Letter;
506;Monica;MakeTicket;1970/01/04 07:21:00.000;1970/01/04 07:27:00.000;Variant 1;1;;;;;B;;126
506;Monica;ArrangeSurvey;1970/01/04 07:27:00.000;1970/01/04 12:49:00.000;Variant 1;1;;;;;;;
506;System;InformClientSurvey;1970/01/04 12:49:00.000;1970/01/04 12:49:00.000;Variant 1;1;;;;;;;
506;Nick;Survey;1970/01/04 12:49:00.000;1970/01/04 13:15:00.000;Variant 1;1;240;2;true;;;;
506;Eric;InternRepair;1970/01/04 13:15:00.000;1970/01/04 18:03:00.000;Variant 1;1;;;;;;;
506;System;RepairReady;1970/01/04 18:03:00.000;1970/01/04 18:03:00.000;Variant 1;1;;;;true;;;
506;System;ReadyInformClient;1970/01/04 21:31:00.000;1970/01/04 21:31:00.000;Variant 1;1;;;;true;;;
506;System;SendTicketToFinAdmin;1970/01/05 00:15:00.000;1970/01/05 00:15:00.000;Variant 1;1;;;;;;;
506;System;TicketReady;1970/01/05 00:15:00.000;1970/01/05 00:15:00.000;Variant 1;1;;;;;;;
507;Dian;FirstContact;1970/01/01 04:33:00.000;1970/01/01 04:33:00.000;Variant 3;3;;;;;;Web;
507;Dian;MakeTicket;1970/01/01 04:33:00.000;1970/01/01 04:39:00.000;Variant 3;3;;;;;P;;4237
507;Dian;ArrangeSurvey;1970/01/01 04:39:00.000;1970/01/01 04:43:00.000;Variant 3;3;;;;;;;
507;System;InformClientSurvey;1970/01/01 04:43:00.000;1970/01/01 04:43:00.000;Variant 3;3;;;;;;;
